_id,date,action,comment,cat,recap
fc2c4263-c54d-4bc2-b698-de0cafa3017f,2019-07-26T03:44:44.051681,bad,attacked partner,sammy,sammy attacked partner
6d73d853-59f3-4b42-bdd4-3d62b61bccd6,2019-08-21T22:01:02.051690,bad,attacked me,biscuit,biscuit attacked me
19569598-c338-4813-8b3c-705f8409819e,2020-01-24T06:48:21.051698,bad,scratched furniture,biscuit,biscuit scratched furniture
ad1bd36f-4262-4912-a69a-c40ac0f7d5c9,2020-08-09T16:34:10.051707,bad,scratched drapes,sammy,sammy scratched drapes
3cd13136-bc15-444d-a525-69ec309597fb,2019-11-07T12:50:09.051716,bad,attacked dog,idget,idget attacked dog
9cb36e95-f691-433b-8b20-2184e9c4f994,2018-05-10T12:34:15.051724,bad,attacked me,zeep,zeep attacked me
8270b380-5043-43cf-b79d-2b89022c3a7c,2017-02-26T16:39:12.051733,good,did something adorable,peanut butter,peanut butter did something adorable
3744b3cd-7d66-49f0-a05d-79a0d3f6be41,2021-06-29T23:08:10.051741,bad,decided not to go for a walk,ollie,ollie decided not to go for a walk
eb69d115-f3ca-4fe9-b0b4-6740bc013a7f,2018-10-15T08:31:36.051750,bad,attacked dog,zeep,zeep attacked dog
0bd464af-249c-462b-a3ec-5ea85adfde80,2019-03-18T05:25:43.051759,bad,sat on keyboard,mio,mio sat on keyboard
a41c2657-e0eb-434f-a16d-06b139d32b99,2021-06-07T18:48:51.051769,good,cuddled with dog,ollie,ollie cuddled with dog
cbf3eb8a-cda1-4684-8eea-a91d260c8eab,2017-02-27T19:32:31.051777,bad,sat on keyboard,mio,mio sat on keyboard
803716af-49d6-469b-920d-2fd61fd3d268,2019-02-19T19:38:58.051788,good,cuddled with dog,ollie,ollie cuddled with dog
cdd541a5-ad69-48a5-8c99-35a7b44c44e7,2018-05-03T12:51:29.051796,good,did something adorable,sammy,sammy did something adorable
500c3359-2eeb-45d9-a97f-1754c83ccb3f,2017-11-25T12:40:26.051805,bad,attacked me,ollie,ollie attacked me
aec9863f-189a-46b0-8a64-1621fa066cf1,2018-12-20T01:25:06.051814,bad,scratched furniture,idget,idget scratched furniture
6a4d038d-f5e4-48fc-b46d-91f6ef23c0f2,2017-08-26T09:56:42.051823,bad,attacked me,idget,idget attacked me
c68e699e-e473-4edf-b312-5c606e3bf59f,2017-03-23T03:05:58.051832,bad,scratched drapes,peanut butter,peanut butter scratched drapes
e4910c13-32d5-4374-849a-56b7aa36b82e,2021-12-09T12:43:36.051840,good,did something adorable,dr pepper,dr pepper did something adorable
afcac6a2-1e99-4c3f-8c0e-0c5c769ac396,2020-05-10T21:54:25.051849,bad,sat on keyboard,idget,idget sat on keyboard
93c1236a-4a17-4f1e-8f2e-9043ae953072,2019-04-04T23:08:04.051857,bad,attacked me,mio,mio attacked me
3baeb2f0-fa71-432a-b104-771936d5a503,2020-10-25T17:14:05.051865,good,cuddled with partner,mio,mio cuddled with partner
2f2af61c-1766-4268-b6f3-bb1fb9d23f32,2018-06-16T05:39:03.051874,bad,sat on keyboard,peanut butter,peanut butter sat on keyboard
7c3d3e7d-13af-41b5-acc1-899dc4420b6a,2021-10-31T13:19:23.051884,bad,attacked me,peanut butter,peanut butter attacked me
0e03516a-cfd7-443d-953d-eea0ea2cc683,2018-01-08T02:35:12.051893,bad,attacked dog,peanut butter,peanut butter attacked dog
ce64a4f2-936b-46ae-929d-7d1a15e95e08,2021-12-02T05:38:05.051901,bad,scratched furniture,ollie,ollie scratched furniture
013c4062-910d-471e-ae38-79de22681056,2020-09-30T03:13:40.051910,bad,attacked partner,ollie,ollie attacked partner
46b2e53e-9396-44ce-bb2e-12ec58df7900,2019-06-21T07:42:12.051918,good,did something adorable,zeep,zeep did something adorable
cd7913cf-70f1-4b9a-bc9c-6ff506cb5719,2017-03-21T03:25:52.051927,good,cuddled with partner,mio,mio cuddled with partner
4770346d-397d-40e4-8347-76c606a7d849,2018-12-06T14:01:04.051937,bad,attacked dog,sammy,sammy attacked dog
2d3666dc-757a-4ab3-9d2d-558c69b39315,2021-08-19T21:35:50.051946,bad,decided not to go for a walk,peanut butter,peanut butter decided not to go for a walk
68206f79-187f-4014-863a-4f8059948c7a,2019-02-01T05:47:31.051954,bad,scratched drapes,peanut butter,peanut butter scratched drapes
631c15e3-5cf6-40ae-aa88-7b2e6253bed6,2021-04-03T15:24:40.051964,good,cuddled with me,zeep,zeep cuddled with me
1f741417-8444-4983-821a-deac5663096a,2021-04-02T00:38:50.051973,good,plays fetch,zeep,zeep plays fetch
85cd7192-c492-406a-8def-62cb2f744f05,2017-08-15T04:01:45.051982,bad,attacked dog,sammy,sammy attacked dog
9d50a77f-ba02-4012-bf2c-b977c67b019b,2021-08-17T10:09:16.051990,bad,attacked me,dr pepper,dr pepper attacked me
381fc998-d05a-4ae8-9ead-bbb2252d8560,2017-12-14T21:48:59.052000,bad,decided not to go for a walk,peanut butter,peanut butter decided not to go for a walk
73988d25-7ae9-4a8d-82bd-7d0af51ea473,2018-12-26T11:12:52.052009,good,plays fetch,mio,mio plays fetch
572c7c24-a3bf-41a0-bad1-e23a5f4b5ed9,2019-08-01T20:34:58.052018,good,cuddled with me,ollie,ollie cuddled with me
2ea25dc7-f675-4f1b-a76d-d51739c89b80,2019-03-01T08:03:38.052026,good,did something adorable,idget,idget did something adorable
46ab1d8f-0e5c-494a-868d-1d55322df026,2021-07-26T08:39:20.052037,good,cuddled with dog,sammy,sammy cuddled with dog
335e8c19-18eb-4532-a4cd-4a1b5e632764,2018-01-08T10:24:15.052045,good,plays fetch,sammy,sammy plays fetch
8b53e7ff-2e65-4e1c-bd3e-be580b68a271,2019-11-11T23:18:25.052054,bad,scratched drapes,ollie,ollie scratched drapes
79e492df-6ed3-45f4-b582-7dd1d56c6e3f,2020-04-17T18:11:28.052063,bad,scratched drapes,dr pepper,dr pepper scratched drapes
161482c3-ea40-4cb1-a2cc-cab89d4d3ce3,2019-03-13T12:26:49.052071,bad,attacked me,biscuit,biscuit attacked me
6bddc328-8e71-40ae-8348-4d92085d0f66,2020-10-22T06:07:13.052081,good,plays fetch,sammy,sammy plays fetch
dc86c059-f558-43fb-a807-479e820cf448,2019-11-27T11:46:01.052090,bad,scratched furniture,dr pepper,dr pepper scratched furniture
828b8671-18fa-4535-97fd-9fba25b87b34,2017-04-19T07:27:12.052098,good,plays fetch,ollie,ollie plays fetch
f8a22736-8911-48fd-8e18-e8a7ab79ab86,2020-01-09T09:30:03.052107,bad,scratched furniture,sammy,sammy scratched furniture
f6668729-4ba2-423c-be7f-b1c3e05ed0a5,2018-07-15T04:18:02.052116,good,plays fetch,ollie,ollie plays fetch
c132ec10-9036-44ea-bd95-02c66505b36b,2021-04-09T07:46:05.052126,good,did something adorable,biscuit,biscuit did something adorable
9f90a0cb-4980-4f4d-9196-53e24fb7023e,2020-02-19T14:33:41.052135,bad,attacked me,sammy,sammy attacked me
c9802209-6e76-4d55-8909-27b66988da9b,2019-07-24T09:21:36.052143,good,did something adorable,idget,idget did something adorable
28fccf36-a8a9-4607-8535-4282e4a3b6c6,2020-04-27T07:37:03.052152,good,plays fetch,peanut butter,peanut butter plays fetch
c8b8b71e-9db3-4a58-a4e2-b122ec524d8e,2019-01-29T00:41:12.052161,good,cuddled with partner,ollie,ollie cuddled with partner
0df87bd6-dfdb-4ddf-b258-09a27c8d9996,2018-08-02T06:18:12.052170,bad,attacked me,zeep,zeep attacked me
51cf0f8c-c5b7-418e-9ba6-7d5f97e4e580,2017-09-14T14:06:34.052178,good,cuddled with partner,biscuit,biscuit cuddled with partner
a6e86602-54bc-4552-ab81-2439ccfdb6f4,2021-12-17T21:41:08.052187,good,plays fetch,sammy,sammy plays fetch
aff6ea1c-0182-43be-abf7-4153818348a3,2019-02-09T05:02:23.052195,good,did something adorable,biscuit,biscuit did something adorable
48dbd1e4-7c16-4fd2-b0d5-accb8bab7841,2017-04-11T10:16:47.052203,good,did something adorable,ollie,ollie did something adorable
340d07ec-4380-48f6-8b34-fad95a10ff11,2021-06-23T19:43:12.052212,bad,sat on keyboard,mio,mio sat on keyboard
62ccd964-22f1-4adc-bfcf-c1300f10cccf,2018-12-01T22:27:36.052222,good,cuddled with dog,ollie,ollie cuddled with dog
e232d895-a6d8-4dc9-b194-35fbaa2c6863,2021-01-02T22:43:51.052231,bad,decided not to go for a walk,biscuit,biscuit decided not to go for a walk
236145fd-4ffb-4474-9940-53f7544e2ae3,2017-01-08T15:37:04.052241,bad,decided not to go for a walk,peanut butter,peanut butter decided not to go for a walk
11af6264-0fbc-4eac-aecf-7e3c7cf105f5,2019-10-24T00:48:04.052251,bad,attacked me,mio,mio attacked me
3cace9ec-ae8a-4b59-9297-67969dfe9631,2020-12-04T00:11:33.052259,bad,attacked partner,sammy,sammy attacked partner
93f67e31-1136-4b56-8e35-468d0b592a41,2020-11-15T21:17:24.052268,bad,sat on keyboard,dr pepper,dr pepper sat on keyboard
de89f17a-a48f-49ca-84b9-65aa757e34de,2020-09-18T08:51:18.052278,good,cuddled with partner,ollie,ollie cuddled with partner
4137bbea-8817-4cf2-8749-6ea188893515,2017-12-01T01:13:43.052287,bad,sat on keyboard,biscuit,biscuit sat on keyboard
3567ef93-6724-42e9-844d-4101c4a8f75d,2019-06-17T09:51:26.052295,bad,sat on keyboard,mio,mio sat on keyboard
a5ee8415-886f-48fa-824f-71229450eef0,2019-10-04T03:34:44.052304,good,cuddled with me,mio,mio cuddled with me
775ee5c7-28b0-431b-aaa2-0e434bef3919,2017-06-05T22:24:32.052312,good,cuddled with partner,biscuit,biscuit cuddled with partner
3f49c5b3-8fbe-4f29-9979-ca331b700221,2020-02-16T20:33:02.052321,bad,sat on keyboard,mio,mio sat on keyboard
fb6b2f31-1b77-4cd5-bae0-077146df75fb,2021-08-16T19:52:11.052329,good,plays fetch,zeep,zeep plays fetch
96aa355f-3d38-431a-8dee-c9cdcb7cedfe,2019-06-10T07:38:05.052337,bad,attacked partner,sammy,sammy attacked partner
1f2be37e-86de-4105-80b9-b6f71b66f2c0,2019-12-30T21:40:28.052346,bad,scratched drapes,mio,mio scratched drapes
98bd2f17-2618-48ea-82f5-8727a67fd010,2021-08-15T16:30:32.052356,bad,attacked partner,mio,mio attacked partner
d6c0a38f-b853-44ea-a7b9-f1453644b75d,2018-12-22T02:12:49.052365,good,cuddled with partner,zeep,zeep cuddled with partner
dac1843f-50a4-4e96-af17-0f31624843d4,2019-12-30T11:14:07.052374,bad,scratched drapes,ollie,ollie scratched drapes
ebe42915-9397-43f6-9816-ce95876e9f45,2019-09-01T17:01:29.052382,bad,scratched furniture,biscuit,biscuit scratched furniture
ae8f8cca-82f5-4698-bdf2-de7eb77927df,2020-11-18T17:23:32.052391,good,cuddled with me,biscuit,biscuit cuddled with me
24e3bc59-ea3e-43b0-b87c-3c5b261d7254,2021-12-18T07:00:46.052400,good,plays fetch,ollie,ollie plays fetch
46f0446f-bb44-4a87-9454-7f7a3aa2c263,2019-04-15T12:15:28.052408,bad,attacked me,idget,idget attacked me
8921de0a-c7e0-4035-a175-2c22f52246fd,2019-03-14T14:41:47.052417,good,cuddled with partner,peanut butter,peanut butter cuddled with partner
85805e59-d315-4642-ac47-99adf3d142cf,2018-01-07T21:36:22.052425,good,cuddled with dog,sammy,sammy cuddled with dog
7c11ba41-fa70-4849-8b6c-fffac8f63ebc,2020-07-04T11:24:52.052434,bad,decided not to go for a walk,sammy,sammy decided not to go for a walk
6b533b83-eec7-40b9-a328-baefab7d76d9,2021-03-06T01:09:40.052442,bad,attacked dog,sammy,sammy attacked dog
62554570-37f9-487b-b878-21f01ce3e0ab,2019-07-09T16:33:38.052451,bad,scratched furniture,peanut butter,peanut butter scratched furniture
414f918b-67f3-4f5b-817a-42fdcbb5ecb7,2020-03-19T16:36:51.052459,bad,attacked me,idget,idget attacked me
f43a996b-780a-4898-bdbc-2fcc183c3b80,2021-01-23T22:30:06.052470,bad,sat on keyboard,dr pepper,dr pepper sat on keyboard
12286f8e-9fd3-4724-9c8e-7457aebc5eed,2021-03-11T03:54:51.052479,bad,attacked me,idget,idget attacked me
a95a8dac-c0b2-4676-84d7-2b30165ee085,2020-01-20T03:54:49.052487,bad,attacked dog,ollie,ollie attacked dog
e80e21af-072c-4c12-ad45-34674342d5b2,2021-11-08T21:41:48.052498,good,cuddled with dog,ollie,ollie cuddled with dog
5d87d8c3-d801-47cd-bf6c-855710129e5d,2018-04-04T19:18:27.052506,good,plays fetch,zeep,zeep plays fetch
5b5a193a-6eeb-425f-9d87-3d880046c98c,2020-04-20T23:11:51.052517,bad,attacked me,mio,mio attacked me
2073927f-df01-4abb-a523-e67ebd041f3a,2021-05-02T04:38:39.052525,good,cuddled with me,sammy,sammy cuddled with me
5307a7b3-a5de-44e9-bfc1-1fa8c3247f3a,2021-04-11T02:11:42.052535,good,cuddled with me,mio,mio cuddled with me
b50445e2-652d-455b-aa0b-dca3f0fc4992,2018-09-02T07:13:34.052544,good,cuddled with partner,peanut butter,peanut butter cuddled with partner
40c6aa84-85fc-4e09-b5f5-ee0b9e291859,2021-05-22T11:01:38.052552,good,cuddled with partner,dr pepper,dr pepper cuddled with partner
2eb30967-f0ee-4ea0-bf75-4e638b2d42ab,2017-01-19T23:26:18.052561,bad,scratched furniture,zeep,zeep scratched furniture
080f3220-e269-4780-b313-e43e5afdafe3,2019-12-03T09:28:57.052570,bad,attacked me,ollie,ollie attacked me
5fe89d11-10de-4321-9b47-a38d99838388,2020-08-15T17:34:37.052578,good,did something adorable,idget,idget did something adorable
5bdae98a-8673-44a5-b76b-76e3ef17f970,2018-05-09T22:55:34.052586,good,did something adorable,sammy,sammy did something adorable
252624dc-be70-4fcd-8a70-ea824dffa0cd,2020-11-23T08:29:11.052596,bad,attacked me,sammy,sammy attacked me
678e36c0-e504-43db-9908-2605162a80c9,2020-11-20T05:37:22.052605,bad,attacked me,ollie,ollie attacked me
cb796cb9-2773-4105-8436-586fba237d41,2020-11-08T13:55:37.052614,bad,scratched furniture,idget,idget scratched furniture
f0ad631f-60dd-4994-98bc-5245ef5ee430,2020-11-21T16:48:54.052622,good,cuddled with partner,zeep,zeep cuddled with partner
0f6c091b-3d02-457b-b1bb-86afca69119f,2017-04-09T13:39:34.052631,bad,attacked partner,zeep,zeep attacked partner
787a7698-82b9-414a-a181-3610283137cf,2021-08-05T01:06:24.052639,good,cuddled with me,dr pepper,dr pepper cuddled with me
a5ff4aa9-4fe2-4485-bd84-e9c928771310,2019-12-26T18:47:28.052648,bad,decided not to go for a walk,mio,mio decided not to go for a walk
172062f8-73c0-4c48-ab61-81f8406a284f,2017-01-23T05:02:48.052656,bad,scratched drapes,biscuit,biscuit scratched drapes
be4ad6ec-15af-437d-afe6-044a611167db,2018-12-09T14:17:23.052665,good,cuddled with me,dr pepper,dr pepper cuddled with me
f491abc8-b4a9-401f-b573-8c3442e8cc46,2020-03-26T15:03:44.052674,bad,sat on keyboard,ollie,ollie sat on keyboard
51cf3aea-f35a-4320-8247-aa1d08ff4b4b,2021-06-26T20:17:44.052683,good,cuddled with partner,zeep,zeep cuddled with partner
50b678f9-52bc-4687-9182-53f5e73ad0bd,2018-11-30T14:17:46.052691,bad,attacked dog,biscuit,biscuit attacked dog
cdda3b58-215a-4990-9a89-670de19ecf7e,2018-09-02T15:41:12.052700,bad,attacked dog,dr pepper,dr pepper attacked dog
c463e25a-0d7a-4195-ae51-2ed6be5a1dc6,2020-08-27T16:05:45.052710,good,cuddled with me,peanut butter,peanut butter cuddled with me
b11f590b-d6a0-4bbd-b282-6788fa79dbec,2017-10-11T00:13:45.052719,bad,decided not to go for a walk,peanut butter,peanut butter decided not to go for a walk
8b792915-761c-4014-b016-93f5620f1b9a,2021-06-28T09:27:54.052728,bad,attacked dog,mio,mio attacked dog
c7e44731-df0f-44c0-8b3c-89ab459ce8f5,2017-10-29T11:18:54.052736,bad,decided not to go for a walk,dr pepper,dr pepper decided not to go for a walk
603509bd-a264-4a37-8396-684da594f0ef,2020-06-25T06:51:40.052745,bad,attacked me,dr pepper,dr pepper attacked me
c3317f13-06f2-4629-ab68-1f0c52f674b4,2017-08-15T07:01:54.052754,good,cuddled with partner,biscuit,biscuit cuddled with partner
bf9fb796-3e72-4e53-8cb4-73b6deaf6295,2018-09-09T07:02:08.052764,bad,attacked me,ollie,ollie attacked me
da2212ab-07e8-43bf-a9ee-cc434bd0d704,2017-03-02T17:24:16.052773,bad,scratched furniture,mio,mio scratched furniture
59b42e1e-9d6d-41eb-ab3a-047f59dae97b,2017-08-14T20:48:04.052784,good,did something adorable,idget,idget did something adorable
75bcb310-ee2f-46dc-a991-c666178eca28,2018-11-25T03:38:49.052793,bad,attacked dog,peanut butter,peanut butter attacked dog
291ebf57-dfed-4e2a-85bb-832442a220f0,2019-01-29T22:47:51.052802,bad,attacked me,dr pepper,dr pepper attacked me
5a80d103-9aaa-4e81-9acf-154d142181c8,2020-05-13T20:05:59.052810,good,cuddled with partner,idget,idget cuddled with partner
787d477d-6637-4bd5-933c-2fb85c4081c8,2017-04-23T19:23:36.052819,bad,decided not to go for a walk,peanut butter,peanut butter decided not to go for a walk
245f8dd1-808c-40cc-9ce6-2fb20bc7383c,2017-02-09T15:49:22.052829,good,cuddled with partner,zeep,zeep cuddled with partner
678f3ecf-ec6e-4688-b820-0fbdec16255b,2021-07-06T09:11:28.052838,good,cuddled with dog,mio,mio cuddled with dog
200631a6-0538-408a-badd-58ef28ce03cb,2018-07-10T09:45:48.052849,good,plays fetch,peanut butter,peanut butter plays fetch
5c0e61c1-2ded-472f-966d-c6faf254950f,2020-02-04T09:01:53.052858,good,plays fetch,biscuit,biscuit plays fetch
74d47c3a-bb33-4b15-82a6-69a8488986e9,2017-05-07T19:11:06.052866,good,cuddled with partner,sammy,sammy cuddled with partner
5c936b40-e313-4c02-8a42-469801a907c9,2017-07-05T11:19:52.052875,bad,attacked partner,biscuit,biscuit attacked partner
ec0c80ae-1413-4b62-bdc0-5b82e20e37a0,2019-02-06T02:54:36.052883,good,did something adorable,mio,mio did something adorable
e28f0acf-6a27-4eaa-9abb-2aeb7ce6c6e4,2021-11-29T20:21:33.052891,bad,decided not to go for a walk,ollie,ollie decided not to go for a walk
7145b0df-d241-415c-912f-3535b5d445ce,2017-05-06T13:43:22.052900,good,did something adorable,biscuit,biscuit did something adorable
c0bccc1d-7375-44d9-bce3-2826dfa6b192,2019-12-29T05:37:04.052908,good,plays fetch,dr pepper,dr pepper plays fetch
6be03aca-a90e-4728-920e-3d36336bce74,2021-12-05T23:55:20.052917,good,cuddled with dog,biscuit,biscuit cuddled with dog
411517fe-94c5-4a79-be1c-de25d718fad9,2020-10-08T12:11:48.052925,bad,attacked me,dr pepper,dr pepper attacked me
a7aaf045-a4fa-4c68-bd7a-ed758fa41c11,2019-07-14T13:16:34.052934,good,cuddled with me,ollie,ollie cuddled with me
281d7b46-4b0b-4cfa-ad34-45db17b5e6d4,2020-11-14T17:28:20.052943,good,cuddled with partner,dr pepper,dr pepper cuddled with partner
88b21345-cdf8-4387-a278-8490d1a95182,2020-11-22T03:58:24.052952,bad,attacked dog,zeep,zeep attacked dog
45e1b0dd-f0a9-41cc-9348-196bf169962d,2020-12-02T18:05:10.052961,good,cuddled with dog,dr pepper,dr pepper cuddled with dog
ea7f3326-e021-48d5-8395-b23d5a70a3ca,2020-02-25T15:37:41.052970,bad,attacked partner,dr pepper,dr pepper attacked partner
ed5cbf0a-df04-4c47-a909-1d84c07248ed,2017-12-04T10:06:00.052979,bad,scratched drapes,zeep,zeep scratched drapes
77b22a10-b12d-40a7-86d0-bf163836c491,2019-12-26T00:28:20.052987,bad,scratched furniture,ollie,ollie scratched furniture
4bc4d0ec-6f7c-40cb-a4fb-bdda017f8084,2021-05-09T05:26:00.052998,bad,scratched drapes,zeep,zeep scratched drapes
73276c43-91cc-42ef-87d3-1f0dc66db0d4,2017-09-11T23:12:18.053007,bad,attacked dog,mio,mio attacked dog
69c33afd-e3e5-4314-8c5f-c8bd0dec60ca,2019-07-27T08:10:52.053015,bad,scratched drapes,dr pepper,dr pepper scratched drapes
831bb91c-39ca-4431-9e63-152e1fea62ac,2017-05-22T07:42:06.053024,bad,decided not to go for a walk,sammy,sammy decided not to go for a walk
0c89ffcb-225f-4416-82b1-af45bc0a756d,2021-04-19T22:13:14.053032,good,cuddled with partner,mio,mio cuddled with partner
8b60c308-6ce2-4f24-b522-51ae5742da10,2021-11-10T01:39:19.053041,good,cuddled with partner,sammy,sammy cuddled with partner
e010ebe2-3296-4a3d-a8e2-ace29c9bf2c2,2019-06-13T23:57:02.053049,bad,sat on keyboard,dr pepper,dr pepper sat on keyboard
14441fb0-6084-47f5-bb2b-26a97f90a223,2021-08-18T18:37:06.053060,bad,attacked partner,sammy,sammy attacked partner
a470fa50-0a24-4dea-b6d8-cd799e0afeb9,2019-06-18T03:28:10.053070,good,cuddled with partner,ollie,ollie cuddled with partner
f31f9665-9890-4673-9efe-f7e95a8af52e,2018-08-11T08:56:29.053079,bad,attacked partner,zeep,zeep attacked partner
f8aaa3cb-5835-4ebd-ba86-17cdd3a3df71,2019-03-08T23:55:42.053088,good,did something adorable,zeep,zeep did something adorable
835cac74-eef9-478c-aa43-4e23edeb1165,2019-02-13T01:41:37.053096,good,cuddled with me,zeep,zeep cuddled with me
4e003817-4750-48b7-9f7e-97e3bc983cc4,2018-10-31T22:10:44.053105,good,did something adorable,mio,mio did something adorable
74b588e9-ca68-4268-bf16-7ac05b99bc90,2020-10-26T04:56:37.053114,good,plays fetch,mio,mio plays fetch
77fb86b5-827e-48bf-a2e1-f0425052b3ca,2019-07-02T19:51:26.053123,good,did something adorable,biscuit,biscuit did something adorable
a178896f-ad07-4816-8cb6-f739df88166d,2018-01-13T13:12:25.053132,good,did something adorable,idget,idget did something adorable
65c8f667-39bb-4ac0-a87d-bf98be0a5531,2017-11-19T00:07:43.053140,bad,scratched furniture,peanut butter,peanut butter scratched furniture
6c38c318-331d-4189-b393-2be3c6c44e11,2019-12-17T20:10:12.053151,bad,attacked me,dr pepper,dr pepper attacked me
1900c3fe-dbbe-44ee-957d-dfd5ee55c5cc,2017-09-18T13:20:02.053160,bad,sat on keyboard,peanut butter,peanut butter sat on keyboard
edb1b31c-6ffa-46aa-9cf7-59f2f5ffb219,2020-10-23T07:25:29.053169,bad,attacked dog,dr pepper,dr pepper attacked dog
81948683-87e2-4202-a5f0-a602fa2e6a64,2018-01-01T12:59:17.053178,good,cuddled with partner,peanut butter,peanut butter cuddled with partner
e5c96c1f-9a24-4d47-a6bc-21f58bb7c435,2021-02-18T19:35:33.053188,good,cuddled with dog,zeep,zeep cuddled with dog
7799e2ac-b338-4a2c-99c9-8f1b59834e15,2021-09-11T21:14:19.053196,bad,attacked dog,idget,idget attacked dog
b765c988-d3f7-492a-9024-c61015ed1b9e,2020-03-12T19:12:58.053205,bad,scratched drapes,mio,mio scratched drapes
